Date;Pays;Filière;Valeur (TWh)
2019-12;"Autriche";"Eolien terrestre";0,873152
2020-01;"Autriche";"Eolien terrestre";0,426439
2020-02;"Autriche";"Eolien terrestre";1,154772
2020-03;"Autriche";"Eolien terrestre";0,805863
2020-04;"Autriche";"Eolien terrestre";0,431245
2020-05;"Autriche";"Eolien terrestre";0,719398
2020-06;"Autriche";"Eolien terrestre";0,65839
2020-07;"Autriche";"Eolien terrestre";0,361385
2020-08;"Autriche";"Eolien terrestre";0,400318
2020-09;"Autriche";"Eolien terrestre";0,464029
2020-10;"Autriche";"Eolien terrestre";0,744917
2020-11;"Autriche";"Eolien terrestre";0,407091
2020-12;"Autriche";"Eolien terrestre";0,666693
2021-01;"Autriche";"Eolien terrestre";0,598647
2021-02;"Autriche";"Eolien terrestre";0,488653
2021-03;"Autriche";"Eolien terrestre";0,655386
2021-04;"Autriche";"Eolien terrestre";0,802042
2021-05;"Autriche";"Eolien terrestre";0,828097
2021-06;"Autriche";"Eolien terrestre";0,354314
2021-07;"Autriche";"Eolien terrestre";0,488699
2021-08;"Autriche";"Eolien terrestre";0,374549
2021-09;"Autriche";"Eolien terrestre";0,335119
2021-10;"Autriche";"Eolien terrestre";0,676269
2021-11;"Autriche";"Eolien terrestre";0,62249
2021-12;"Autriche";"Eolien terrestre";0,730075
2022-01;"Autriche";"Eolien terrestre";1,027704
2022-02;"Autriche";"Eolien terrestre";1,001744
2022-03;"Autriche";"Eolien terrestre";0,543728
2022-04;"Autriche";"Eolien terrestre";0,741949
2022-05;"Autriche";"Eolien terrestre";0,39327
2022-06;"Autriche";"Eolien terrestre";0,47581
2022-07;"Autriche";"Eolien terrestre";0,512299
2022-08;"Autriche";"Eolien terrestre";0,449595
2022-09;"Autriche";"Eolien terrestre";0,443551
2022-10;"Autriche";"Eolien terrestre";0,465847
2022-11;"Autriche";"Eolien terrestre";0,441021
2022-12;"Autriche";"Eolien terrestre";0,687918
2023-01;"Autriche";"Eolien terrestre";0,877812
2023-02;"Autriche";"Eolien terrestre";0,835986
2023-03;"Autriche";"Eolien terrestre";0,861012
2023-04;"Autriche";"Eolien terrestre";0,736527
2023-05;"Autriche";"Eolien terrestre";0,61731
2023-06;"Autriche";"Eolien terrestre";0,344829
2023-07;"Autriche";"Eolien terrestre";0,487985
2023-08;"Autriche";"Eolien terrestre";0,516011
2023-09;"Autriche";"Eolien terrestre";0,504088
2023-10;"Autriche";"Eolien terrestre";0,730642
2023-11;"Autriche";"Eolien terrestre";0,925455
2023-12;"Autriche";"Eolien terrestre";0,821427
2024-01;"Autriche";"Eolien terrestre";1,154656
2024-02;"Autriche";"Eolien terrestre";0,998426
2024-03;"Autriche";"Eolien terrestre";1,075903
2024-04;"Autriche";"Eolien terrestre";0,925964
2024-05;"Autriche";"Eolien terrestre";0,574624
2024-06;"Autriche";"Eolien terrestre";0,447465
2024-07;"Autriche";"Eolien terrestre";0,520883
2024-08;"Autriche";"Eolien terrestre";0,417071
2024-09;"Autriche";"Eolien terrestre";0,804441
2024-10;"Autriche";"Eolien terrestre";0,762037
2024-11;"Autriche";"Eolien terrestre";0,735683
2024-12;"Autriche";"Eolien terrestre";0,948091
2025-01;"Autriche";"Eolien terrestre";0,722367
2025-02;"Autriche";"Eolien terrestre";0,614189
2025-03;"Autriche";"Eolien terrestre";0,857762
2025-04;"Autriche";"Eolien terrestre";0,920426
2025-05;"Autriche";"Eolien terrestre";0,561302
2025-06;"Autriche";"Eolien terrestre";0,575399
2025-07;"Autriche";"Eolien terrestre";0,748239
2025-08;"Autriche";"Eolien terrestre";0,535042
2025-09;"Autriche";"Eolien terrestre";0,574243
2025-10;"Autriche";"Eolien terrestre";1,026151
2025-11;"Autriche";"Eolien terrestre";0,783897
2016-01;"Autriche";"Solaire";0,0210319575
2016-02;"Autriche";"Solaire";0,044137615
2016-03;"Autriche";"Solaire";0,0791316
2016-04;"Autriche";"Solaire";0,105337155
2016-05;"Autriche";"Solaire";0,1187824675
2016-06;"Autriche";"Solaire";0,11207159
2016-07;"Autriche";"Solaire";0,116187585
2016-08;"Autriche";"Solaire";0,1187005
2016-09;"Autriche";"Solaire";0,09881471
2016-10;"Autriche";"Solaire";0,0611470575
2016-11;"Autriche";"Solaire";0,0367825425
2016-12;"Autriche";"Solaire";0,0270239825
2017-01;"Autriche";"Solaire";0,01980598
2017-02;"Autriche";"Solaire";0,0514647525
2017-03;"Autriche";"Solaire";0,0927063425
2017-04;"Autriche";"Solaire";0,1157225575
2017-05;"Autriche";"Solaire";0,1532112825
2017-06;"Autriche";"Solaire";0,152036185
2017-07;"Autriche";"Solaire";0,1465032975
2017-08;"Autriche";"Solaire";0,1505642925
2017-09;"Autriche";"Solaire";0,1052583575
2017-10;"Autriche";"Solaire";0,083701045
2017-11;"Autriche";"Solaire";0,0432616775
2017-12;"Autriche";"Solaire";0,030068595
2018-01;"Autriche";"Solaire";0,0339842225
2018-02;"Autriche";"Solaire";0,0486266825
2018-03;"Autriche";"Solaire";0,0938865525
2018-04;"Autriche";"Solaire";0,16313575
2018-05;"Autriche";"Solaire";0,185244015
2018-06;"Autriche";"Solaire";0,190033715
2018-07;"Autriche";"Solaire";0,2045821675
2018-08;"Autriche";"Solaire";0,1808737875
2018-09;"Autriche";"Solaire";0,120623515
2018-10;"Autriche";"Solaire";0,052401
2018-11;"Autriche";"Solaire";0,027073
2018-12;"Autriche";"Solaire";0,014415
2019-01;"Autriche";"Solaire";0,014634
2019-02;"Autriche";"Solaire";0,031717
2019-03;"Autriche";"Solaire";0,047212
2019-04;"Autriche";"Solaire";0,06684
2019-05;"Autriche";"Solaire";0,071608
2019-06;"Autriche";"Solaire";0,106429
2019-07;"Autriche";"Solaire";0,095442
2019-08;"Autriche";"Solaire";0,082631
2019-09;"Autriche";"Solaire";0,068334
2019-10;"Autriche";"Solaire";0,046848
2019-11;"Autriche";"Solaire";0,023806
2019-12;"Autriche";"Solaire";0,014514
2020-01;"Autriche";"Solaire";0,019033
2020-02;"Autriche";"Solaire";0,033513
2020-03;"Autriche";"Solaire";0,060004
2020-04;"Autriche";"Solaire";0,101515
2020-05;"Autriche";"Solaire";0,102552
2020-06;"Autriche";"Solaire";0,096832
2020-07;"Autriche";"Solaire";0,109666
2020-08;"Autriche";"Solaire";0,096417
2020-09;"Autriche";"Solaire";0,090666
2020-10;"Autriche";"Solaire";0,050009
2020-11;"Autriche";"Solaire";0,032065
2020-12;"Autriche";"Solaire";0,01853
2021-01;"Autriche";"Solaire";0,021912
2021-02;"Autriche";"Solaire";0,044976
2021-03;"Autriche";"Solaire";0,073905
2021-04;"Autriche";"Solaire";0,094374
2021-05;"Autriche";"Solaire";0,100484
2021-06;"Autriche";"Solaire";0,119259
2021-07;"Autriche";"Solaire";0,111709
2021-08;"Autriche";"Solaire";0,091972
2021-09;"Autriche";"Solaire";0,082243
2021-10;"Autriche";"Solaire";0,056009
2021-11;"Autriche";"Solaire";0,025192
2021-12;"Autriche";"Solaire";0,0213
2022-01;"Autriche";"Solaire";0,025172
2022-02;"Autriche";"Solaire";0,046318
2022-03;"Autriche";"Solaire";0,087438
2022-04;"Autriche";"Solaire";0,088263
2022-05;"Autriche";"Solaire";0,123149
2022-06;"Autriche";"Solaire";0,117617
2022-07;"Autriche";"Solaire";0,140912
2022-08;"Autriche";"Solaire";0,122259
2022-09;"Autriche";"Solaire";0,100649
2022-10;"Autriche";"Solaire";0,069252
2022-11;"Autriche";"Solaire";0,033607
2022-12;"Autriche";"Solaire";0,020805
2023-01;"Autriche";"Solaire";0,023582
2023-02;"Autriche";"Solaire";0,054481
2023-03;"Autriche";"Solaire";0,099208
2023-04;"Autriche";"Solaire";0,229298
2023-05;"Autriche";"Solaire";0,291768
2023-06;"Autriche";"Solaire";0,3273
2023-07;"Autriche";"Solaire";0,350317
2023-08;"Autriche";"Solaire";0,316949
2023-09;"Autriche";"Solaire";0,291443
2023-10;"Autriche";"Solaire";0,18574
2023-11;"Autriche";"Solaire";0,099507
2023-12;"Autriche";"Solaire";0,07818
2024-01;"Autriche";"Solaire";0,118873
2024-02;"Autriche";"Solaire";0,194076
2024-03;"Autriche";"Solaire";0,417686
2024-04;"Autriche";"Solaire";0,652609
2024-05;"Autriche";"Solaire";0,820751
2024-06;"Autriche";"Solaire";0,826091
2024-07;"Autriche";"Solaire";0,855799
2024-08;"Autriche";"Solaire";0,804868
2024-09;"Autriche";"Solaire";0,491227
2024-10;"Autriche";"Solaire";0,296678
2024-11;"Autriche";"Solaire";0,21089
2024-12;"Autriche";"Solaire";0,163023
2025-01;"Autriche";"Solaire";0,194535
2025-02;"Autriche";"Solaire";0,287015
2025-03;"Autriche";"Solaire";0,478732
2025-04;"Autriche";"Solaire";0,638337
2025-05;"Autriche";"Solaire";0,651225
2025-06;"Autriche";"Solaire";0,867195
2025-07;"Autriche";"Solaire";0,675839
2025-08;"Autriche";"Solaire";0,782726
2025-09;"Autriche";"Solaire";0,458719
2025-10;"Autriche";"Solaire";0,332747
2025-11;"Autriche";"Solaire";0,19746
2016-01;"Autriche";"Hydraulique";1,9496714
2016-02;"Autriche";"Hydraulique";2,7100615
2016-03;"Autriche";"Hydraulique";2,3904886
2016-04;"Autriche";"Hydraulique";3,0400221
2016-05;"Autriche";"Hydraulique";3,9293377
2016-06;"Autriche";"Hydraulique";4,5475959
2016-07;"Autriche";"Hydraulique";4,5063665
2016-08;"Autriche";"Hydraulique";4,1096697
2016-09;"Autriche";"Hydraulique";3,0126091
2016-10;"Autriche";"Hydraulique";2,6953067
2016-11;"Autriche";"Hydraulique";2,62623
2016-12;"Autriche";"Hydraulique";2,3281924
2017-01;"Autriche";"Hydraulique";1,970961
2017-02;"Autriche";"Hydraulique";1,7829255
2017-03;"Autriche";"Hydraulique";2,7874311
2017-04;"Autriche";"Hydraulique";2,6844128
2017-05;"Autriche";"Hydraulique";3,7502582
2017-06;"Autriche";"Hydraulique";3,146872
2017-07;"Autriche";"Hydraulique";3,446282
2017-08;"Autriche";"Hydraulique";3,9266987
2017-09;"Autriche";"Hydraulique";3,9324086
2017-10;"Autriche";"Hydraulique";2,9720413
2017-11;"Autriche";"Hydraulique";2,9784186
2017-12;"Autriche";"Hydraulique";2,7516373
2018-01;"Autriche";"Hydraulique";3,4029073
2018-02;"Autriche";"Hydraulique";2,6078556
2018-03;"Autriche";"Hydraulique";2,4786465
2018-04;"Autriche";"Hydraulique";3,7384538
2018-05;"Autriche";"Hydraulique";4,3791079
2018-06;"Autriche";"Hydraulique";3,7901681
2018-07;"Autriche";"Hydraulique";2,9239915
2018-08;"Autriche";"Hydraulique";2,487516
2018-09;"Autriche";"Hydraulique";2,5539624
2018-10;"Autriche";"Hydraulique";2,1623011
2018-11;"Autriche";"Hydraulique";2,3079244
2018-12;"Autriche";"Hydraulique";2,4379197
2019-01;"Autriche";"Hydraulique";2,7147834
2019-02;"Autriche";"Hydraulique";2,2480097
2019-03;"Autriche";"Hydraulique";3,3568742
2019-04;"Autriche";"Hydraulique";3,4669475
2019-05;"Autriche";"Hydraulique";4,045546
2019-06;"Autriche";"Hydraulique";4,4514702
2019-07;"Autriche";"Hydraulique";3,437576
2019-08;"Autriche";"Hydraulique";3,1276672
2019-09;"Autriche";"Hydraulique";2,599398
2019-10;"Autriche";"Hydraulique";2,2789041
2019-11;"Autriche";"Hydraulique";2,7291231
2019-12;"Autriche";"Hydraulique";2,3710441
2020-01;"Autriche";"Hydraulique";2,2930738
2020-02;"Autriche";"Hydraulique";2,6248549
2020-03;"Autriche";"Hydraulique";2,9541782
2020-04;"Autriche";"Hydraulique";2,9734766
2020-05;"Autriche";"Hydraulique";3,6802982
2020-06;"Autriche";"Hydraulique";4,136384
2020-07;"Autriche";"Hydraulique";4,2308119
2020-08;"Autriche";"Hydraulique";3,9652291
2020-09;"Autriche";"Hydraulique";3,7932994
2020-10;"Autriche";"Hydraulique";3,5329652
2020-11;"Autriche";"Hydraulique";2,9204123
2020-12;"Autriche";"Hydraulique";2,3919406
2021-01;"Autriche";"Hydraulique";2,2322432
2021-02;"Autriche";"Hydraulique";2,6467432
2021-03;"Autriche";"Hydraulique";2,2887707
2021-04;"Autriche";"Hydraulique";2,4048015
2021-05;"Autriche";"Hydraulique";4,1734723
2021-06;"Autriche";"Hydraulique";4,5212497
2021-07;"Autriche";"Hydraulique";4,2073556
2021-08;"Autriche";"Hydraulique";4,584072
2021-09;"Autriche";"Hydraulique";3,0943773
2021-10;"Autriche";"Hydraulique";2,2923905
2021-11;"Autriche";"Hydraulique";2,1848381
2021-12;"Autriche";"Hydraulique";2,3060654
2022-01;"Autriche";"Hydraulique";2,4972509
2022-02;"Autriche";"Hydraulique";2,076334
2022-03;"Autriche";"Hydraulique";2,2745368
2022-04;"Autriche";"Hydraulique";2,8335818
2022-05;"Autriche";"Hydraulique";3,7734074
2022-06;"Autriche";"Hydraulique";3,7896608
2022-07;"Autriche";"Hydraulique";3,0506284
2022-08;"Autriche";"Hydraulique";2,7819369
2022-09;"Autriche";"Hydraulique";2,7957667
2022-10;"Autriche";"Hydraulique";2,8142252
2022-11;"Autriche";"Hydraulique";2,2412089
2022-12;"Autriche";"Hydraulique";2,2640436
2023-01;"Autriche";"Hydraulique";2,4051409
2023-02;"Autriche";"Hydraulique";2,2945049
2023-03;"Autriche";"Hydraulique";2,7478193
2023-04;"Autriche";"Hydraulique";3,2526542
2023-05;"Autriche";"Hydraulique";4,8648647
2023-06;"Autriche";"Hydraulique";3,9379839
2023-07;"Autriche";"Hydraulique";3,5229727
2023-08;"Autriche";"Hydraulique";4,1954722
2023-09;"Autriche";"Hydraulique";3,1856997
2023-10;"Autriche";"Hydraulique";2,359735
2023-11;"Autriche";"Hydraulique";3,4823157
2023-12;"Autriche";"Hydraulique";3,6265178
2024-01;"Autriche";"Hydraulique";3,6569561
2024-02;"Autriche";"Hydraulique";3,1342713
2024-03;"Autriche";"Hydraulique";2,9597484
2024-04;"Autriche";"Hydraulique";3,5685557
2024-05;"Autriche";"Hydraulique";4,2073643
2024-06;"Autriche";"Hydraulique";4,3400916
2024-07;"Autriche";"Hydraulique";4,2390267
2024-08;"Autriche";"Hydraulique";3,2633714
2024-09;"Autriche";"Hydraulique";3,4544422
2024-10;"Autriche";"Hydraulique";4,299706
2024-11;"Autriche";"Hydraulique";2,3725268
2024-12;"Autriche";"Hydraulique";2,27788
2025-01;"Autriche";"Hydraulique";2,3785834
2025-02;"Autriche";"Hydraulique";2,0490545
2025-03;"Autriche";"Hydraulique";2,0104045
2025-04;"Autriche";"Hydraulique";2,6386739
2025-05;"Autriche";"Hydraulique";3,2990123
2025-06;"Autriche";"Hydraulique";3,2737168
2025-07;"Autriche";"Hydraulique";3,6334658
2025-08;"Autriche";"Hydraulique";3,5701559
2025-09;"Autriche";"Hydraulique";2,8036249
2025-10;"Autriche";"Hydraulique";2,4004756
2025-11;"Autriche";"Hydraulique";2,1622446
2016-01;"Autriche";"Fioul";
2016-02;"Autriche";"Fioul";
2016-03;"Autriche";"Fioul";
2016-04;"Autriche";"Fioul";
2016-05;"Autriche";"Fioul";
2016-06;"Autriche";"Fioul";
2016-07;"Autriche";"Fioul";
2016-08;"Autriche";"Fioul";
2016-09;"Autriche";"Fioul";
2016-10;"Autriche";"Fioul";
2016-11;"Autriche";"Fioul";
2016-12;"Autriche";"Fioul";
2017-01;"Autriche";"Fioul";
2017-02;"Autriche";"Fioul";
2017-03;"Autriche";"Fioul";
2017-04;"Autriche";"Fioul";
2017-05;"Autriche";"Fioul";
2017-06;"Autriche";"Fioul";
2017-07;"Autriche";"Fioul";
2017-08;"Autriche";"Fioul";
2017-09;"Autriche";"Fioul";
2017-10;"Autriche";"Fioul";
2017-11;"Autriche";"Fioul";
2017-12;"Autriche";"Fioul";
2018-01;"Autriche";"Fioul";
2018-02;"Autriche";"Fioul";
2018-03;"Autriche";"Fioul";
2018-04;"Autriche";"Fioul";
2018-05;"Autriche";"Fioul";
2018-06;"Autriche";"Fioul";
2018-07;"Autriche";"Fioul";
2018-08;"Autriche";"Fioul";
2018-09;"Autriche";"Fioul";
2018-10;"Autriche";"Fioul";
2018-11;"Autriche";"Fioul";
2018-12;"Autriche";"Fioul";
2019-01;"Autriche";"Fioul";
2019-02;"Autriche";"Fioul";
2019-03;"Autriche";"Fioul";
2019-04;"Autriche";"Fioul";
2019-05;"Autriche";"Fioul";
2019-06;"Autriche";"Fioul";
2019-07;"Autriche";"Fioul";
2019-08;"Autriche";"Fioul";
2019-09;"Autriche";"Fioul";
2019-10;"Autriche";"Fioul";
2019-11;"Autriche";"Fioul";
2019-12;"Autriche";"Fioul";
2020-01;"Autriche";"Fioul";
2020-02;"Autriche";"Fioul";
2020-03;"Autriche";"Fioul";
2020-04;"Autriche";"Fioul";
2020-05;"Autriche";"Fioul";
2020-06;"Autriche";"Fioul";
2020-07;"Autriche";"Fioul";
2020-08;"Autriche";"Fioul";
2020-09;"Autriche";"Fioul";
2020-10;"Autriche";"Fioul";
2020-11;"Autriche";"Fioul";
2020-12;"Autriche";"Fioul";
2021-01;"Autriche";"Fioul";
2021-02;"Autriche";"Fioul";
2021-03;"Autriche";"Fioul";
2021-04;"Autriche";"Fioul";
2021-05;"Autriche";"Fioul";
2021-06;"Autriche";"Fioul";
2021-07;"Autriche";"Fioul";
2021-08;"Autriche";"Fioul";
2021-09;"Autriche";"Fioul";
2021-10;"Autriche";"Fioul";
2021-11;"Autriche";"Fioul";
2021-12;"Autriche";"Fioul";
2022-01;"Autriche";"Fioul";
2022-02;"Autriche";"Fioul";
2022-03;"Autriche";"Fioul";
2022-04;"Autriche";"Fioul";
2022-05;"Autriche";"Fioul";
2022-06;"Autriche";"Fioul";
2022-07;"Autriche";"Fioul";
2022-08;"Autriche";"Fioul";
2022-09;"Autriche";"Fioul";
2022-10;"Autriche";"Fioul";
2022-11;"Autriche";"Fioul";
2022-12;"Autriche";"Fioul";
2023-01;"Autriche";"Fioul";
2023-02;"Autriche";"Fioul";
2023-03;"Autriche";"Fioul";
2023-04;"Autriche";"Fioul";
2023-05;"Autriche";"Fioul";
2023-06;"Autriche";"Fioul";
2023-07;"Autriche";"Fioul";
2023-08;"Autriche";"Fioul";
2023-09;"Autriche";"Fioul";
2023-10;"Autriche";"Fioul";
2023-11;"Autriche";"Fioul";
2023-12;"Autriche";"Fioul";
2024-01;"Autriche";"Fioul";
2024-02;"Autriche";"Fioul";
2024-03;"Autriche";"Fioul";
2024-04;"Autriche";"Fioul";
2024-05;"Autriche";"Fioul";
2024-06;"Autriche";"Fioul";
2024-07;"Autriche";"Fioul";
2024-08;"Autriche";"Fioul";
2024-09;"Autriche";"Fioul";
2024-10;"Autriche";"Fioul";
2024-11;"Autriche";"Fioul";
2024-12;"Autriche";"Fioul";
2025-01;"Autriche";"Fioul";
2025-02;"Autriche";"Fioul";
2025-03;"Autriche";"Fioul";
2025-04;"Autriche";"Fioul";
2025-05;"Autriche";"Fioul";
2025-06;"Autriche";"Fioul";
2025-07;"Autriche";"Fioul";
2025-08;"Autriche";"Fioul";
2025-09;"Autriche";"Fioul";
2025-10;"Autriche";"Fioul";
2025-11;"Autriche";"Fioul";
2016-01;"Autriche";"Gaz";1,2192466
2016-02;"Autriche";"Gaz";0,9900382
2016-03;"Autriche";"Gaz";0,7772965
2016-04;"Autriche";"Gaz";0,5080979
2016-05;"Autriche";"Gaz";0,1217125
2016-06;"Autriche";"Gaz";0,0737844
2016-07;"Autriche";"Gaz";0,0733289
2016-08;"Autriche";"Gaz";0,0408831
2016-09;"Autriche";"Gaz";0,4677276
2016-10;"Autriche";"Gaz";0,8105377
2016-11;"Autriche";"Gaz";1,2275294
2016-12;"Autriche";"Gaz";1,554978
2017-01;"Autriche";"Gaz";2,2194746
2017-02;"Autriche";"Gaz";1,5251943
2017-03;"Autriche";"Gaz";0,9299262
2017-04;"Autriche";"Gaz";0,5357486
2017-05;"Autriche";"Gaz";0,1439888
2017-06;"Autriche";"Gaz";0,4077438
2017-07;"Autriche";"Gaz";0,3591398
2017-08;"Autriche";"Gaz";0,3409103
2017-09;"Autriche";"Gaz";0,3886991
2017-10;"Autriche";"Gaz";0,7465258
2017-11;"Autriche";"Gaz";1,135973
2017-12;"Autriche";"Gaz";0,993821
2018-01;"Autriche";"Gaz";1,1457896
2018-02;"Autriche";"Gaz";1,2382042
2018-03;"Autriche";"Gaz";0,9432568
2018-04;"Autriche";"Gaz";0,2418138
2018-05;"Autriche";"Gaz";0,1102464
2018-06;"Autriche";"Gaz";0,1909115
2018-07;"Autriche";"Gaz";0,2163549
2018-08;"Autriche";"Gaz";0,3258565
2018-09;"Autriche";"Gaz";0,4795746
2018-10;"Autriche";"Gaz";0,7298669
2018-11;"Autriche";"Gaz";1,1593099
2018-12;"Autriche";"Gaz";1,5365257
2019-01;"Autriche";"Gaz";1,573819
2019-02;"Autriche";"Gaz";1,2443979
2019-03;"Autriche";"Gaz";0,6657015
2019-04;"Autriche";"Gaz";0,5275099
2019-05;"Autriche";"Gaz";0,0786755
2019-06;"Autriche";"Gaz";0,1799184
2019-07;"Autriche";"Gaz";0,4915083
2019-08;"Autriche";"Gaz";0,7041834
2019-09;"Autriche";"Gaz";0,9275528
2019-10;"Autriche";"Gaz";1,2349112
2019-11;"Autriche";"Gaz";1,2690546
2019-12;"Autriche";"Gaz";1,2681427
2020-01;"Autriche";"Gaz";1,8235446
2020-02;"Autriche";"Gaz";0,9948055
2020-03;"Autriche";"Gaz";0,9453341
2020-04;"Autriche";"Gaz";0,411256
2020-05;"Autriche";"Gaz";0,0846843
2020-06;"Autriche";"Gaz";0,093508600000001
2020-07;"Autriche";"Gaz";0,4419366
2020-08;"Autriche";"Gaz";0,4015452
2020-09;"Autriche";"Gaz";0,3961533
2020-10;"Autriche";"Gaz";0,8058924
2020-11;"Autriche";"Gaz";1,1848676
2020-12;"Autriche";"Gaz";1,4728459
2021-01;"Autriche";"Gaz";1,4567915
2021-02;"Autriche";"Gaz";1,1485454
2021-03;"Autriche";"Gaz";1,1046356
2021-04;"Autriche";"Gaz";0,8508274
2021-05;"Autriche";"Gaz";0,2701568
2021-06;"Autriche";"Gaz";0,0769202
2021-07;"Autriche";"Gaz";0,0775094
2021-08;"Autriche";"Gaz";0,0566983
2021-09;"Autriche";"Gaz";0,1870679
2021-10;"Autriche";"Gaz";0,932837
2021-11;"Autriche";"Gaz";1,6639048
2021-12;"Autriche";"Gaz";1,5706499
2022-01;"Autriche";"Gaz";1,5789145
2022-02;"Autriche";"Gaz";1,266069
2022-03;"Autriche";"Gaz";1,4985572
2022-04;"Autriche";"Gaz";0,7333722
2022-05;"Autriche";"Gaz";0,5641547
2022-06;"Autriche";"Gaz";0,127503
2022-07;"Autriche";"Gaz";0,1994086
2022-08;"Autriche";"Gaz";0,1897624
2022-09;"Autriche";"Gaz";0,724064
2022-10;"Autriche";"Gaz";0,7759133
2022-11;"Autriche";"Gaz";1,206274
2022-12;"Autriche";"Gaz";1,2842616
2023-01;"Autriche";"Gaz";1,041278
2023-02;"Autriche";"Gaz";1,0855267
2023-03;"Autriche";"Gaz";0,7987905
2023-04;"Autriche";"Gaz";0,6287541
2023-05;"Autriche";"Gaz";0,2500302
2023-06;"Autriche";"Gaz";0,029800000000001
2023-07;"Autriche";"Gaz";0,12361460000001
2023-08;"Autriche";"Gaz";0,031716899999999
2023-09;"Autriche";"Gaz";0,2861539
2023-10;"Autriche";"Gaz";0,4573233
2023-11;"Autriche";"Gaz";0,7634484
2023-12;"Autriche";"Gaz";0,9570732
2024-01;"Autriche";"Gaz";1,2087151
2024-02;"Autriche";"Gaz";0,6419592
2024-03;"Autriche";"Gaz";0,4929559
2024-04;"Autriche";"Gaz";0,2059168
2024-05;"Autriche";"Gaz";0,0118061
2024-06;"Autriche";"Gaz";0,036899199999998
2024-07;"Autriche";"Gaz";0,0164726
2024-08;"Autriche";"Gaz";0,0791548
2024-09;"Autriche";"Gaz";0,0888415
2024-10;"Autriche";"Gaz";0,4034815
2024-11;"Autriche";"Gaz";1,4855574
2024-12;"Autriche";"Gaz";1,4780855
2025-01;"Autriche";"Gaz";1,6144101
2025-02;"Autriche";"Gaz";1,4073288
2025-03;"Autriche";"Gaz";0,885127
2025-04;"Autriche";"Gaz";0,4689471
2025-05;"Autriche";"Gaz";0,0262507
